Entropy,EnvExecTime,IRLMedianExpertLogQtau,dLoss,AverageReturn,IRLRewardMin,MeanKLBefore,IRLLoss,IRLAverageExpertLogQtau,IRLRewardMax,MaxReturn,StdReturn,ItrTime,LossAfter,IRLRewardMean,Time,IRLMedianLogQtau,Perplexity,IRLAverageEnergy,AverageDiscountedReturn,NumTrajs,ProcessExecTime,MinReturn,Iteration,LossBefore,OriginalTaskAverageReturn,ExplainedVariance,PolicyExecTime,MeanKL,IRLAverageLogQtau,IRLAverageExpertEnergy,AveragePolicyStd
2.8378775,0.13692545890808105,-4.1786146,0.18023955821990967,-8715.429962158203,-487.87927,0.0,130.42456,-4.489836,-367.8165,-8584.385437011719,84.5394806684922,110.76717758178711,-0.4640272557735443,-435.7715,110.76717495918274,-4.1786146,17.079475,435.7715,-7947.925638856943,5,0.0011799335479736328,-8840.985473632812,0,-0.28378769755363464,20.0,1.9984014443252818e-15,0.03014683723449707,0.00883637648075819,-4.477258,436.89145,1.0
2.8472254,0.12362074851989746,-4.04935,0.09510207176208496,1560.7748027801513,31.347284,0.0,214.10007,-4.3209743,112.804115,1630.000228881836,75.46288577312852,109.79617953300476,-0.3798246383666992,78.03873,220.56805300712585,-4.04935,17.239882,-78.03873,1421.4523967256723,5,0.0011303424835205078,1413.705400466919,1,-0.28472256660461426,20.0,-41.264731729523,0.01367497444152832,0.007049162406474352,-4.2678676,-77.06223,1.0046854
2.850871,0.12410712242126465,-3.8314679,0.15004774928092957,-2931.4578552246094,-178.11398,0.0,37.04254,-4.1506596,-120.33676,-2872.687469482422,38.775129851124774,110.77187657356262,-0.4351348578929901,-146.5729,331.34469771385193,-3.8314679,17.302847,146.5729,-2672.132811446176,5,0.0011072158813476562,-2970.0020751953125,2,-0.28508710861206055,20.0,-1.3953900324788817,0.014598846435546875,0.009968352504074574,-4.074722,145.44768,1.0065184
2.8518906,0.12045145034790039,-3.7987225,0.05584198236465454,-60.294357287883756,-33.94766,0.0,71.658134,-4.102492,21.654295,-0.4413190484046936,57.91998215226649,109.58004760742188,-0.3410310447216034,-3.014718,440.92938899993896,-3.8811772,17.320496,3.014718,-55.240270008368405,5,0.0011076927185058594,-160.42786192893982,3,-0.28518906235694885,20.0,-206.05051646926287,0.014606475830078125,0.006869764532893896,-4.1394367,2.1270754,1.0070314
2.8532748,0.13390254974365234,-3.6944492,0.04270827770233154,1141.5905281066894,19.750105,0.0,2.2806752,-4.017962,76.69605,1202.5921783447266,42.55048247058016,109.37773036956787,-0.32803580164909363,57.079525,550.311943769455,-3.6944492,17.344488,-57.079525,1041.7531999922771,5,0.0012021064758300781,1092.8344478607178,4,-0.2853275239467621,20.0,-0.11511875542183603,0.014523029327392578,0.007460309658199549,-3.954723,-58.418156,1.0077295
