EnvExecTime,ProcessExecTime,MaxReturn,Time,NumTrajs,PolicyExecTime,LossAfter,Iteration,ItrTime,AverageReturn,MeanKLBefore,MeanKL,ExplainedVariance,AverageDiscountedReturn,LossBefore,Perplexity,Entropy,dLoss,StdReturn,MinReturn,AveragePolicyStd
0.11809253692626953,0.001074075698852539,0.0,292.68299102783203,5,0.02473759651184082,-0.0,0,292.6829936504364,0.0,0.0,0.0,1,0.0,-0.0,20590.2,9.93257,0.0,0.0,0.0,1.0
0.11327648162841797,0.001004934310913086,21.0,430.2519357204437,5,0.015450239181518555,-0.1001136302947998,1,137.56529426574707,4.2,0.0,0.007887006737291813,1.8115886568637052e-10,3.540361412212492,2.1457672971791908e-08,20590.2,9.93257,0.10011365175247278,8.399999999999999,0.0,1.0
0.12363719940185547,0.0011563301086425781,0.0,570.924989938736,5,0.018632888793945312,-0.09993325173854828,2,140.66896605491638,0.0,0.0,0.007808250840753317,0,0.0,-9.53674295089968e-09,20591.14,9.932616,0.09993324220180533,0.0,0.0,1.0000064
0.13464832305908203,0.0012559890747070312,0.0,708.5463283061981,5,0.015627622604370117,-0.0,3,137.61397624015808,0.0,0.0,0.0,1,0.0,-0.0,20584.818,9.932309,0.0,0.0,0.0,0.99996257
