ItrTime,LossBefore,Iteration,Time,StdReturn,AveragePolicyStd,PolicyExecTime,dLoss,Entropy,EnvExecTime,AverageDiscountedReturn,ExplainedVariance,NumTrajs,MaxReturn,MinReturn,MeanKL,LossAfter,ProcessExecTime,MeanKLBefore,Perplexity,AverageReturn
111.98662567138672,-9.53674295089968e-09,0,111.98662400245667,0.0,1.0,0.0662851333618164,0.06808913290500662,2.8378775,0.16682958602905273,18.209306240276913,3.6673020176181126e-10,5,20.0,20.0,0.009573573246598244,-0.06808914244174957,0.0013637542724609375,0.0,17.079475,20.0
110.2241518497467,-5.364418242947977e-09,1,222.2143199443817,0.0,1.0000095,0.013373136520385742,0.035116916745900895,2.8378959,0.12085604667663574,18.209306240276913,0.9999935920275649,5,20.0,20.0,0.007910732179880142,-0.03511692211031914,0.0010423660278320312,0.0,17.07979,20.0
110.40151858329773,-4.76837147544984e-09,2,332.619220495224,0.0,0.99883413,0.014741182327270508,0.02405950509011756,2.8355415,0.13463854789733887,18.209306240276913,0.999997466137778,5,20.0,20.0,0.008988389745354652,-0.024059509858489037,0.0012044906616210938,0.0,17.039625,20.0
115.86417508125305,-0.0,3,448.4868514537811,0.0,0.99898165,0.017244577407836914,0.01579177938401699,2.8358364,0.17223906517028809,18.209306240276913,0.9999979541930056,5,20.0,20.0,0.002902838634327054,-0.01579177938401699,0.0013837814331054688,0.0,17.044651,20.0
