MeanKLBefore,IRLRewardMin,Entropy,IRLRewardMean,Perplexity,LossAfter,MinReturn,AverageDiscountedReturn,OriginalTaskAverageReturn,MaxReturn,LossBefore,PolicyExecTime,AveragePolicyStd,ExplainedVariance,ItrTime,AverageReturn,IRLRewardMax,NumTrajs,dLoss,Iteration,StdReturn,MeanKL,IRLLoss,ProcessExecTime,Time,EnvExecTime
0.0,-3.834049,1.5745564,-2.0493839,4.828599,-0.00958191603422165,-219.47047182172537,-125.05294134110804,-559.2391075223379,-182.1653729006648,1.1444091896350983e-08,0.05338120460510254,1.1683795,0.7860105691206478,0.2277815341949463,-204.9383809846826,-0.011158985,10,0.009581927478313546,20,10.451284343157578,0.00842434074729681,0.29540515,0.008112430572509766,6.099286317825317,0.049370527267456055
0.0,-4.059117,1.5855445,-2.0822647,4.881949,-0.035458941012620926,-270.475094884634,-133.94989964939964,-625.4009854420651,-167.91873946227133,3.814697446813398e-09,0.05595040321350098,1.1812885,0.8786441429613057,0.24213647842407227,-208.22645287755876,-0.023539418,10,0.03545894482731837,21,25.765445228945445,0.009390406310558319,0.30449226,0.008135318756103516,6.352329730987549,0.04904961585998535
0.0,-4.167853,1.6032621,-1.9437282,4.969216,-0.019892262294888496,-253.50890666246414,-125.95873743732011,-599.7003168722773,-151.67911653220654,-1.6689301052252858e-09,0.052602291107177734,1.202405,0.8937384784963842,0.22845888137817383,-194.3728201188147,-0.040209457,10,0.01989226062595839,22,29.293424905201395,0.006610214244574308,0.26853156,0.007903814315795898,6.593295574188232,0.05045723915100098
0.0,-4.4615197,1.5991327,-2.1235566,4.948738,-0.020772842690348625,-245.0256905555725,-135.077941194689,-580.0255933198298,-184.76758734881878,-1.2636184543168838e-08,0.053819894790649414,1.1974499,0.921892652176089,0.23903489112854004,-212.3556523691863,-0.023552965,10,0.020772830054164082,23,20.165659635614922,0.006749297957867384,0.25902998,0.008101463317871094,6.840038299560547,0.04861092567443848
0.0,-4.660524,1.6110591,-2.2165072,5.0081124,-0.024182938039302826,-292.81199875473976,-143.6452411262723,-595.118503590664,-170.73777483403683,-3.6358833721550354e-09,0.05489397048950195,1.2118162,0.841615872718939,0.24266457557678223,-221.65071646906435,-0.05576246,10,0.024182934403419454,24,37.87777203627986,0.009939328767359257,0.2743219,0.007931232452392578,7.09052300453186,0.04830288887023926
0.0,-4.8163056,1.5972126,-2.1337297,4.939245,-0.01646673120558262,-282.2686240375042,-140.35139803571377,-577.7567643040394,-189.2298647519201,7.98702259885431e-09,0.05497455596923828,1.1951529,0.9114221998754104,0.2479109764099121,-213.37298418618738,-0.021667602,10,0.016466739192605218,25,27.80317445619867,0.006368853617459536,0.29503042,0.008008241653442383,7.348355770111084,0.04918217658996582
0.0,-5.159565,1.6191136,-2.2081683,5.048613,-0.01137236226350069,-240.79124013334513,-147.20432443445313,-595.4581578118684,-188.21128655225039,8.583068478174027e-09,0.05145716667175293,1.2216165,0.9419496143663372,0.22481846809387207,-220.81682390496135,-0.033825185,10,0.011372370846569169,26,16.665449540014016,0.005778028629720211,0.2777686,0.007773637771606445,7.581526279449463,0.045983076095581055
0.0,-4.1859365,1.6195012,-2.3067555,5.0505705,-0.01926475390791893,-266.7155243717134,-142.46016729558113,-555.0865154953278,-193.9137855619192,1.3887881955554349e-08,0.053151845932006836,1.2220905,0.9076218520609635,0.23569345474243164,-230.67556673511862,-0.037232507,10,0.019264767795800886,27,19.49074661524148,0.006738271098583937,0.3048365,0.008442163467407227,7.824978351593018,0.04953622817993164
0.0,-4.7130823,1.653881,-2.1455438,5.227227,-0.020346375182271004,-229.3851447403431,-138.10664243656345,-563.021387520666,-182.33118634670973,9.894370656127194e-09,0.052459001541137695,1.264836,0.9178224309349032,0.2266371250152588,-214.5543614383787,-0.034041498,10,0.02034638507664166,28,14.507356462371611,0.008196525275707245,0.31104657,0.007837057113647461,8.059742212295532,0.04815936088562012
0.0,-4.9096093,1.6514825,-2.1575425,5.2147045,-0.01650698110461235,-254.8764709830284,-141.47995747107691,-569.2195146729405,-165.8060463294387,4.887581006585151e-09,0.052559852600097656,1.2618061,0.8743313678948947,0.22884297370910645,-215.75424683149905,-0.015520591,10,0.016506985992193357,29,27.750807777469113,0.00750649394467473,0.3036663,0.010540246963500977,8.29819917678833,0.048983097076416016
0.0,-5.5632277,1.625134,-2.216752,5.0790997,-0.01892131008207798,-285.2989773750305,-139.95742120832017,-541.6391526490008,-179.69561736658216,-1.1682510070443186e-08,0.05387616157531738,1.2289941,0.7756237763818276,0.24561142921447754,-221.67520429380238,-0.039137743,10,0.01892129839956791,30,31.135129605537017,0.008714254945516586,0.31677762,0.010754585266113281,8.552029609680176,0.04886054992675781
0.0,-5.069126,1.6070212,-2.3147655,4.9879313,-0.019354907795786858,-296.0669878721237,-143.92717351398744,-523.0354503723709,-160.25472588464618,3.0994415922691587e-09,0.05333995819091797,1.2069334,0.8559751141506893,0.2310030460357666,-231.47654444016516,-0.053702604,10,0.01935491089522845,31,49.52301368637257,0.009242338128387928,0.28794897,0.007980585098266602,8.791278600692749,0.048914432525634766
0.0,-4.2654667,1.6044483,-2.1205575,4.9751143,-0.025117283686995506,-242.72971269488335,-132.30539877690126,-559.6630373918861,-188.13055327534676,-5.9604645663569045e-09,0.055559635162353516,1.2038325,0.900231892291323,0.23564386367797852,-212.05578411519528,-0.07153058,10,0.02511727772653094,32,17.470267168184034,0.008833397179841995,0.27686656,0.008175849914550781,9.034786224365234,0.05031728744506836
0.0,-4.4178195,1.6213614,-2.0806556,5.059974,-0.022228550165891647,-263.83684012293816,-128.23155559415815,-490.37838704506055,-160.8307943046093,-1.6689301052252858e-09,0.05073690414428711,1.2243658,0.8455587493489458,0.23069238662719727,-208.06554772779344,-0.06893974,10,0.022228548496961542,33,36.541629654957134,0.007598417345434427,0.29187068,0.008143424987792969,9.27312970161438,0.05147385597229004
0.0,-4.8120227,1.6445261,-2.1243804,5.1785555,-0.012292550876736641,-239.7861063554883,-127.9105860274517,-540.1665585154069,-156.17822951637208,1.2636184543168838e-08,0.05498361587524414,1.253059,0.8758516916728211,0.2304697036743164,-212.43804888296873,-0.0228674,10,0.012292563512921184,34,22.346883811659307,0.007466848008334637,0.27373075,0.00845026969909668,9.511717081069946,0.05203700065612793
0.0,-4.6785803,1.6541057,-2.0351636,5.2284017,-0.02762203849852085,-247.9785304069519,-129.12194348185858,-544.4391990579152,-179.06713918037713,3.814697446813398e-09,0.06174182891845703,1.2651198,0.8984590249278288,0.24997258186340332,-203.51634551305324,-0.011152716,10,0.027622042313218298,35,20.40805914557473,0.009287637658417225,0.28963605,0.007879018783569336,9.769962549209595,0.049224138259887695
0.0,-4.8317323,1.6266714,-2.2166533,5.0869145,-0.01833316497504711,-280.54493874311447,-139.84526645943987,-537.6740283707859,-203.04578053951263,-4.529952857268427e-09,0.053513288497924805,1.2308844,0.944509301434694,0.2323455810546875,-221.665316542238,-0.11958844,10,0.018333160445094254,36,21.9289690685498,0.008552467450499535,0.27535486,0.007690906524658203,10.012241840362549,0.04767441749572754
0.0,-5.0650916,1.6437173,-2.3700976,5.1743684,-0.024184932932257652,-284.7169715166092,-144.52131494815865,-565.169894823595,-191.89378595352173,-1.1920929521291868e-10,0.05589151382446289,1.2520459,0.929171695908493,0.23858308792114258,-237.00975260036066,-0.011776979,10,0.024184932813048357,37,30.305822379706587,0.00850096344947815,0.2755221,0.008728504180908203,10.260379791259766,0.04803323745727539
0.0,-5.1062546,1.6430275,-2.033192,5.1708007,-0.0248846597969532,-222.41833028197289,-130.75352827631647,-509.86144722129694,-172.62422434985638,9.536743617033494e-10,0.04987597465515137,1.2511823,0.8412740170694695,0.22528791427612305,-203.31920454502105,-0.09461324,10,0.024884660750627563,38,13.949193809556048,0.009984548203647137,0.2992684,0.007750749588012695,10.49436068534851,0.047980546951293945
0.0,-4.9809885,1.6584519,-2.134194,5.2511754,-0.01967804878950119,-266.00056916475296,-133.88550758334037,-515.0305895939171,-174.68594974279404,6.258487617039066e-10,0.05100369453430176,1.2706306,0.8617056385886388,0.24298977851867676,-213.41939504146575,-0.018728863,10,0.019678049415349952,39,32.20090511489074,0.0061896140687167645,0.27137434,0.007653236389160156,10.745076179504395,0.04872417449951172
0.0,-5.639523,1.6582351,-2.12187,5.2500367,-0.020268462598323822,-252.168692111969,-130.7210758979868,-469.2038972514323,-171.22569572925568,-2.8610229740877458e-09,0.05794692039489746,1.2703551,0.9129640062327041,0.2339494228363037,-212.18701571468264,-0.018512258,10,0.020268459737300848,40,23.266593677276788,0.006028764881193638,0.28680238,0.006961822509765625,10.997024297714233,0.04195213317871094
0.0,-4.8088503,1.660398,-2.118511,5.2614045,-0.023580657318234444,-268.3852436542511,-132.18725031551588,-489.3166684549651,-151.62299529463053,-8.40425506964948e-09,0.04877805709838867,1.2731055,0.8007326556408103,0.2344348430633545,-211.85110037624835,-0.07046028,10,0.023580648913979374,41,33.82418228069647,0.009493120014667511,0.32727444,0.007216930389404297,11.239434242248535,0.04820847511291504
0.0,-4.7160745,1.6910821,-2.0197754,5.4253483,-0.016659289598464966,-238.14733877778053,-121.0633272884321,-480.2400920945141,-167.0187363177538,1.1920929132713809e-08,0.05914783477783203,1.3127754,0.8868594971328498,0.22369766235351562,-201.97755201794206,-0.023667578,10,0.0166593015193941,42,22.42690193140527,0.006545838434249163,0.3032169,0.007020473480224609,11.482515573501587,0.042398929595947266
0.0,-5.3780518,1.6735415,-2.2568932,5.3310146,-0.02377948723733425,-283.8841915130615,-135.85298102828676,-498.9938390231758,-179.60739839076996,-4.0531160649948106e-09,0.05162811279296875,1.2899492,0.7833229843849295,0.2298285961151123,-225.68932612696662,-0.013443547,10,0.023779483184218186,43,32.78583351066243,0.00718400813639164,0.27239192,0.007620573043823242,11.723092317581177,0.04850268363952637
0.0,-5.528687,1.6750335,-2.0625288,5.3389735,-0.014148120768368244,-220.68770098686218,-126.4300885423954,-478.2883743706323,-185.68094267696142,-1.7881393032936899e-09,0.05504441261291504,1.291875,0.8676941582416893,0.23663926124572754,-206.2528855189681,-0.080356374,10,0.014148118980228941,44,11.664456646747738,0.00679916562512517,0.3210666,0.007499217987060547,11.967645406723022,0.04828643798828125
0.0,-5.9804125,1.6655166,-2.0856824,5.2884045,-0.012043563649058342,-251.4292484819889,-128.56493498737547,-432.98966832335543,-161.3778490871191,6.318092271584419e-09,0.051146745681762695,1.2796394,0.9197101582993716,0.215423583984375,-208.56824717056006,-0.027322998,10,0.012043569967150614,45,25.848528937131633,0.009488685987889767,0.3163605,0.007511615753173828,12.190721988677979,0.0484163761138916
0.0,-6.211878,1.6588193,-2.1875982,5.253105,-0.018495943397283554,-282.6971558332443,-135.73573910042185,-494.1289249052803,-175.7627583295107,4.529952857268427e-09,0.0511326789855957,1.2710984,0.9015504679183843,0.2333829402923584,-218.75980177000164,-0.050255157,10,0.01849594792723641,46,32.916198953446354,0.00680951401591301,0.28026396,0.0077362060546875,12.432366847991943,0.04890751838684082
0.0,-6.7192683,1.6640198,-2.1818717,5.2804947,-0.02651759795844555,-248.0926921069622,-136.5113341166361,-484.07744260867105,-199.30932109057903,-0.0,0.05181312561035156,1.277725,0.9581182702778099,0.22280597686767578,-218.187156021595,-0.07700194,10,0.02651759795844555,47,13.651428969691935,0.009051237255334854,0.29014045,0.007418632507324219,12.6646888256073,0.05005455017089844
0.0,-5.624809,1.6569248,-1.9636842,5.2431626,-0.017432862892746925,-227.4051696062088,-124.45173794870034,-459.2251048594059,-153.23365315794945,4.410743770222325e-09,0.0500485897064209,1.2686918,0.8643869410956082,0.2256462574005127,-196.36842462718488,-0.10158319,10,0.017432867303490696,48,23.84257691433709,0.007002857513725758,0.29866555,0.007809162139892578,12.89976167678833,0.047954559326171875
0.0,-6.03464,1.6346282,-2.2358122,5.127551,-0.011782192625105381,-267.33605206012726,-142.4948366267906,-503.893685833631,-173.78196702804416,1.2159347306806012e-08,0.05432558059692383,1.2407173,0.8588841656979602,0.2477562427520752,-223.58122845524923,-0.009184628,10,0.011782204784452688,49,24.404758191054935,0.00749058835208416,0.2954701,0.007497549057006836,13.155234813690186,0.05086541175842285
0.0,-5.70455,1.6222014,-2.1334434,5.0642266,-0.024925105273723602,-248.76214408874512,-132.12928054773346,-482.81127687444393,-176.2443962059915,7.629394893626795e-09,0.06690311431884766,1.2253945,0.8927377037138786,0.22724294662475586,-213.34432671964169,-0.016602973,10,0.024925112903118496,50,21.710258731589825,0.007183191832154989,0.3021107,0.0070171356201171875,13.390196084976196,0.04310345649719238
0.0,-6.0705385,1.6289983,-2.048243,5.0987644,-0.015965601429343224,-246.20758501440287,-130.11636260003692,-488.5545918785145,-173.72660874575377,-3.1590461357922095e-09,0.04906916618347168,1.2337521,0.9194616139879545,0.2287447452545166,-204.8243297394365,-0.02207956,10,0.015965598270297088,51,21.458528229604745,0.008586082607507706,0.27868125,0.007623434066772461,13.629016876220703,0.047842979431152344
0.0,-5.2819757,1.6188474,-1.8856353,5.0472693,-0.021442005410790443,-219.9594682455063,-121.7666821795273,-427.860676845475,-159.75321912020445,-3.4570692974966732e-09,0.06325936317443848,1.2212918,0.8878631594105459,0.2294614315032959,-188.56351432800292,-0.03760798,10,0.021442001953721146,52,17.28977561828079,0.007951213978230953,0.33162907,0.00716400146484375,13.876105785369873,0.04415607452392578
0.0,-5.9631486,1.5918776,-1.9771929,4.912965,-0.021760253235697746,-217.3132076971233,-125.3891766231973,-462.8100905161006,-160.48147244751453,3.576278717609682e-10,0.050829172134399414,1.1887938,0.9163215260024706,0.23839449882507324,-197.71929083745925,-0.014574604,10,0.021760253593325618,53,18.63151362601011,0.007469427306205034,0.3192874,0.007650136947631836,14.123294115066528,0.050611257553100586
0.0,-5.336219,1.5689111,-2.0568712,4.801417,-0.015028857626020908,-226.664194136858,-129.52126332011915,-425.51122902234886,-179.58778500556946,1.907348723406699e-09,0.0593414306640625,1.1618025,0.9205910633967224,0.21908307075500488,-205.68710050359368,-0.066979215,10,0.015028859533369632,54,13.728982112249174,0.00811012089252472,0.3073712,0.00705409049987793,14.361953258514404,0.04288935661315918
0.0,-6.2322044,1.5946486,-1.8988339,4.9265976,-0.013976158574223518,-234.95406848192215,-120.22232213610125,-370.101951103589,-128.9741390645504,6.794929507947245e-09,0.0503847599029541,1.1920928,0.8370020227633987,0.2402815818786621,-189.8833850570023,-0.11143852,10,0.013976165369153026,55,28.55901919296177,0.006197760812938213,0.35806724,0.009097099304199219,14.609764814376831,0.05047178268432617
0.0,-6.330733,1.6015811,-1.8442625,4.96087,-0.013652943074703217,-202.43617749214172,-117.46878332349445,-403.38103712305036,-166.28397580236197,-6.049871270619178e-09,0.05881810188293457,1.2003852,0.9455557973280426,0.22782206535339355,-184.42623782940208,-0.02450578,10,0.013652937024831946,56,10.746471737810063,0.009099278599023819,0.33718336,0.007235288619995117,14.854851245880127,0.042816877365112305
0.0,-5.838712,1.5816035,-2.2640083,4.862747,-0.022988496348261833,-324.0464413166046,-138.33448126843436,-428.0678174110998,-173.88463538885117,-9.298324776807476e-09,0.049425363540649414,1.1766421,0.7453934918247048,0.2252030372619629,-226.40083958879114,-0.031134106,10,0.022988487049937056,57,42.270076611258766,0.007631905842572451,0.3089137,0.0076787471771240234,15.087929010391235,0.04772138595581055
0.0,-6.2623487,1.606665,-2.066012,4.9861546,-0.023390308022499084,-290.83909383416176,-129.2999711606255,-408.47917588353124,-149.26122338324785,-4.76837147544984e-09,0.05072188377380371,1.2065039,0.7386655204114627,0.21607756614685059,-206.60119474846869,-0.02051414,10,0.02339030325412761,58,37.22228651220472,0.009062801487743855,0.32742012,0.007400989532470703,15.312034845352173,0.04682302474975586
0.0,-6.2810755,1.6232436,-2.0561645,5.069507,-0.019974838942289352,-252.99744445085526,-128.57169114098045,-370.7224886488205,-170.92364560253918,-3.4570692974966732e-09,0.050884246826171875,1.2266722,0.826871770447708,0.22338485717773438,-205.6164435924962,-0.028267393,10,0.019974835485220055,59,23.973168478858852,0.0086704446002841,0.33061287,0.007710695266723633,15.544504642486572,0.04801225662231445
0.0,-5.1899366,1.6176891,-1.9763991,5.0414267,-0.017314555123448372,-233.4610720872879,-125.54305025801371,-450.21638900893925,-178.4641030728817,6.556510889765832e-10,0.05044817924499512,1.2198775,0.8994482885863896,0.2294480800628662,-197.63990266434848,-0.046547446,10,0.01731455577909946,60,17.763796313566427,0.00887003168463707,0.31175262,0.007784366607666016,15.785275220870972,0.047342777252197266
0.0,-5.739318,1.6114311,-2.0361886,5.009976,-0.023359214887022972,-232.36028063297272,-129.73849700620022,-388.10589743891916,-181.24695853888988,-3.5762786065873797e-09,0.05156731605529785,1.2122674,0.9132149023101318,0.22061514854431152,-203.61887133568524,-0.0477371,10,0.023359211310744366,61,17.354887741504204,0.0072015924379229546,0.32553035,0.0075914859771728516,16.01386022567749,0.04660534858703613
0.0,-8.254693,1.5828439,-2.0389147,4.8687825,-0.027287064120173454,-227.81231640279293,-130.79916717554502,-402.47000479285714,-177.39766205847263,5.4836273299940785e-09,0.0478363037109375,1.178103,0.933728340819841,0.22243928909301758,-203.89146189652382,-0.019817036,10,0.027287069603800784,62,16.271784584540118,0.009109972044825554,0.34337318,0.0076198577880859375,16.245456218719482,0.04919862747192383
0.0,-5.060307,1.5832177,-1.8717331,4.870603,-0.02781611680984497,-207.37511870265007,-115.82042614500115,-364.67301086849113,-166.67721037566662,-1.3828277189986693e-08,0.05191493034362793,1.1785433,0.915064539062771,0.22182512283325195,-187.17330008372664,-0.060778014,10,0.02781610298156778,63,15.000674269509828,0.008141597732901573,0.40091375,0.007597446441650391,16.476659297943115,0.05152010917663574
0.0,-7.626798,1.6077727,-1.8265598,4.991681,-0.02468148060142994,-236.04981100559235,-114.29843506970651,-320.19623314656417,-132.5244839861989,7.152557435219364e-10,0.05146646499633789,1.2078402,0.8057510411863578,0.23329639434814453,-182.6559834097512,-0.01236301,10,0.024681481316685683,64,25.680283417926095,0.008667312562465668,0.4070858,0.007822513580322266,16.7212016582489,0.04971504211425781
0.0,-5.7050595,1.6162906,-1.6969866,5.034381,-0.024287758395075798,-202.30298227071762,-107.70353104971169,-378.3298305282941,-132.37579458765686,-3.3140182154056674e-08,0.06576657295227051,1.2181726,0.8151391352613484,0.22611355781555176,-169.6986577237025,-0.028388618,10,0.024287725254893644,65,21.99215699142114,0.0082682641223073,0.39324594,0.007225990295410156,16.9648494720459,0.04471302032470703
0.0,-7.0939717,1.6337173,-1.6762937,5.122883,-0.02266787365078926,-199.09367766976357,-102.42130044559278,-312.62299840143453,-117.67140059359372,-1.8447638083785023e-08,0.05086970329284668,1.2395879,0.7980508191241762,0.22135257720947266,-167.6293726336211,-0.03069658,10,0.022667855203151177,66,23.03806975076333,0.006492116488516331,0.41377044,0.007638454437255859,17.1935715675354,0.048750877380371094
0.0,-7.1657805,1.640513,-1.55027,5.1578145,-0.034139491617679596,-191.88108952343464,-100.33999575111206,-308.67460435567125,-129.7842981442809,8.344650526126429e-10,0.05078625679016113,1.2480406,0.8203255137930927,0.22580957412719727,-155.02699789777398,-0.057424173,10,0.03413949245214465,67,19.889966559802463,0.009647206403315067,0.44954544,0.00786137580871582,17.42738628387451,0.04797554016113281
